id,status,stage,name,ref,duration,queued_duration,created_at,failure_reason,web_url
7454090,success,zombienet,zombienet-cumulus-0001-sync_blocks_from_tip_without_connected_collator,5616,331.9957,20.682608,2024-09-27T12:07:49.988Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454090
7454089,success,zombienet,zombienet-substrate-0003-block-building-warp-sync,5616,307.86667,82.076584,2024-09-27T12:07:49.980Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454089
7454088,success,zombienet,zombienet-substrate-0002-validators-warp-sync,5616,358.56705,52.696564,2024-09-27T12:07:49.974Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454088
7454087,success,zombienet,zombienet-substrate-0001-basic-warp-sync,5616,279.35803,52.202366,2024-09-27T12:07:49.967Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454087
7454086,success,zombienet,zombienet-substrate-0000-block-building,5616,368.78125,22.292686,2024-09-27T12:07:49.960Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454086
7454038,success,zombienet,zombienet-polkadot-functional-0012-spam-statement-distribution-requests,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,302.913,113.83916,2024-09-27T11:59:16.195Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454038
7454037,success,zombienet,zombienet-polkadot-functional-0004-parachains-disputes-garbage-candidate,5857,414.66138,389.26,2024-09-27T11:54:40.241Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454037
7454036,success,zombienet,zombienet-cumulus-0007-full_node_warp_sync,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,263.46564,485.637,2024-09-27T11:53:03.245Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454036
7454035,success,zombienet,zombienet-cumulus-0009-elastic_pov_recovery,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,456.74487,459.1548,2024-09-27T11:52:59.782Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454035
7454034,success,zombienet,zombienet-polkadot-misc-0001-parachains-paritydb,5857,398.38257,414.2375,2024-09-27T11:52:59.579Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454034
7454033,success,zombienet,zombienet-cumulus-0006-rpc_collator_builds_blocks,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,449.34085,414.78357,2024-09-27T11:52:58.597Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454033
7454032,success,zombienet,zombienet-polkadot-functional-0010-validator-disabling,5857,434.63663,707.56433,2024-09-27T11:48:05.319Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454032
7454031,success,zombienet,zombienet-substrate-0003-block-building-warp-sync,5857,309.40967,716.12335,2024-09-27T11:47:27.693Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454031
7454030,success,zombienet,zombienet-polkadot-functional-0011-async-backing-6-seconds-rate,5553,520.74243,801.33374,2024-09-27T11:46:01.853Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454030
7454029,success,zombienet,zombienet-polkadot-functional-0014-chunk-fetching-network-compatibility,5553,553.3058,1015.70953,2024-09-27T11:42:27.149Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454029
7454028,success,zombienet,zombienet-polkadot-functional-0004-parachains-disputes-garbage-candidate,5553,445.5763,1193.509,2024-09-27T11:39:02.225Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454028
7454027,success,zombienet,zombienet-polkadot-functional-0003-beefy-and-mmr,master,392.6242,1260.2789,2024-09-27T11:37:55.014Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454027
7454026,success,zombienet,zombienet-cumulus-0005-migrate_solo_to_para,master,399.05997,1291.8907,2024-09-27T11:37:22.799Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454026
7454025,success,zombienet,zombienet-cumulus-0009-elastic_pov_recovery,master,442.90518,1292.5834,2024-09-27T11:37:21.643Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454025
7454024,success,zombienet,zombienet-polkadot-elastic-scaling-0002-elastic-scaling-doesnt-break-parachains,5553,539.82214,1304.4507,2024-09-27T11:37:09.153Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454024
7454023,success,zombienet,zombienet-polkadot-functional-0006-parachains-max-tranche0,master,331.42804,1305.7465,2024-09-27T11:37:07.401Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454023
7454022,success,zombienet,zombienet-polkadot-functional-0002-parachains-disputes,5553,437.99542,1307.76,2024-09-27T11:37:05.015Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454022
7454021,success,zombienet,zombienet-polkadot-functional-0008-dispute-old-finalized,master,403.0999,1282.5704,2024-09-27T11:37:01.195Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454021
7454020,success,zombienet,zombienet-polkadot-malus-0001-dispute-valid,5553,411.1592,1283.6924,2024-09-27T11:36:59.620Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454020
7454019,success,zombienet,zombienet-polkadot-misc-0001-parachains-paritydb,5553,443.49976,1284.8104,2024-09-27T11:36:57.942Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454019
7454018,success,zombienet,zombienet-cumulus-0008-elastic_authoring,master,471.8872,1256.6617,2024-09-27T11:36:56.666Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454018
7454017,success,zombienet,zombienet-cumulus-0001-sync_blocks_from_tip_without_connected_collator,5553,306.81598,1257.0463,2024-09-27T11:36:55.811Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454017
7454016,success,zombienet,zombienet-polkadot-functional-0001-parachains-pvf,5553,458.20355,1229.4034,2024-09-27T11:36:54.967Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454016
7454015,success,zombienet,zombienet-cumulus-0003-full_node_catching_up,5553,287.55872,1232.2135,2024-09-27T11:36:51.700Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454015
7454014,success,zombienet,zombienet-cumulus-0006-rpc_collator_builds_blocks,5553,428.52887,1232.618,2024-09-27T11:36:50.722Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454014
7454013,success,zombienet,zombienet-cumulus-0007-full_node_warp_sync,master,275.8483,1235.2697,2024-09-27T11:36:47.647Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454013
7454012,success,zombienet,zombienet-polkadot-functional-0006-parachains-max-tranche0,5553,314.19418,1206.8232,2024-09-27T11:36:46.488Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454012
7454011,success,zombienet,zombienet-polkadot-functional-0003-beefy-and-mmr,5553,409.58667,1211.9922,2024-09-27T11:36:40.807Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454011
7454010,success,zombienet,zombienet-cumulus-0004-runtime_upgrade,master,374.11032,1183.2773,2024-09-27T11:36:40.655Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454010
7454009,success,zombienet,zombienet-cumulus-0005-migrate_solo_to_para,5553,388.98282,1183.2504,2024-09-27T11:36:40.092Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454009
7454008,success,zombienet,zombienet-polkadot-functional-0008-dispute-old-finalized,5553,401.89127,1183.0225,2024-09-27T11:36:39.861Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454008
7454007,success,zombienet,zombienet-cumulus-0007-full_node_warp_sync,5553,285.4446,1154.2283,2024-09-27T11:36:39.093Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454007
7454006,success,zombienet,zombienet-cumulus-0009-elastic_pov_recovery,5553,453.62845,1157.8951,2024-09-27T11:36:34.914Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454006
7454005,success,zombienet,zombienet-polkadot-functional-0001-parachains-pvf,master,415.57092,1128.3229,2024-09-27T11:36:34.535Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454005
7454004,success,zombienet,zombienet-polkadot-misc-0002-upgrade-node,5553,465.86368,1102.314,2024-09-27T11:36:31.945Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454004
7454003,success,zombienet,zombienet-polkadot-functional-0010-validator-disabling,5553,474.16168,1106.8711,2024-09-27T11:36:26.909Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454003
7454002,success,zombienet,zombienet-cumulus-0004-runtime_upgrade,5553,385.5037,1140.7902,2024-09-27T11:35:52.514Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454002
7454001,success,zombienet,zombienet-cumulus-0002-pov_recovery,5553,881.8296,1324.6643,2024-09-27T11:32:47.252Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454001
7454000,success,zombienet,zombienet-polkadot-functional-0013-systematic-chunk-recovery,5553,628.1663,1295.6057,2024-09-27T11:32:47.088Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7454000
7453999,success,zombienet,zombienet-polkadot-smoke-0005-precompile-pvf-smoke,5553,606.66644,1295.9781,2024-09-27T11:32:46.882Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453999
7453998,success,zombienet,zombienet-polkadot-smoke-0001-parachains-smoke-test,5553,288.0489,1267.7225,2024-09-27T11:32:46.077Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453998
7453997,success,zombienet,zombienet-cumulus-0003-full_node_catching_up,master,272.3532,1358.8104,2024-09-27T11:31:14.123Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453997
7453996,success,zombienet,zombienet-parachain-template-smoke,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,238.09816,4.68713,2024-09-27T11:24:50.490Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453996
7453995,success,zombienet,zombienet-bridges-0002-free-headers-synced-while-idle,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,1136.2345,2.130109,2024-09-27T11:24:50.483Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453995
7453994,success,zombienet,zombienet-bridges-0001-asset-transfer-works,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,1154.8688,1.381001,2024-09-27T11:24:50.473Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453994
7453993,success,zombienet,zombienet-polkadot-malus-0001-dispute-valid,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,408.53882,1055.0593,2024-09-27T11:24:50.463Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453993
7453992,success,zombienet,zombienet-polkadot-misc-0002-upgrade-node,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,484.71762,1027.5764,2024-09-27T11:24:50.452Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453992
7453991,success,zombienet,zombienet-polkadot-misc-0001-parachains-paritydb,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,442.6623,1027.1577,2024-09-27T11:24:50.440Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453991
7453990,success,zombienet,zombienet-polkadot-smoke-0005-precompile-pvf-smoke,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,593.82404,1027.0856,2024-09-27T11:24:50.428Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453990
7453989,success,zombienet,zombienet-polkadot-smoke-0004-coretime-smoke-test,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,445.69455,1026.6378,2024-09-27T11:24:50.413Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453989
7453988,success,zombienet,zombienet-polkadot-smoke-0003-deregister-register-validator,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,527.59875,1026.2266,2024-09-27T11:24:50.402Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453988
7453987,success,zombienet,zombienet-polkadot-smoke-0002-parachains-parachains-upgrade-smoke,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,456.05417,1025.2834,2024-09-27T11:24:50.376Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453987
7453986,success,zombienet,zombienet-polkadot-smoke-0001-parachains-smoke-test,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,317.88306,996.9297,2024-09-27T11:24:50.348Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453986
7453985,success,zombienet,zombienet-polkadot-functional-0016-approval-voting-parallel,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,478.7523,996.50116,2024-09-27T11:24:50.325Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453985
7453984,success,zombienet,zombienet-polkadot-functional-0015-coretime-shared-core,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,609.8988,996.36523,2024-09-27T11:24:50.308Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453984
7453983,success,zombienet,zombienet-polkadot-functional-0014-chunk-fetching-network-compatibility,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,577.775,995.97705,2024-09-27T11:24:50.296Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453983
7453982,success,zombienet,zombienet-polkadot-functional-0013-systematic-chunk-recovery,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,625.42664,966.5345,2024-09-27T11:24:50.284Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453982
7453981,failed,zombienet,zombienet-polkadot-functional-0012-spam-statement-distribution-requests,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,413.09576,966.06213,2024-09-27T11:24:50.271Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453981
7453980,success,zombienet,zombienet-polkadot-elastic-scaling-0002-elastic-scaling-doesnt-break-parachains,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,537.23193,937.6247,2024-09-27T11:24:50.261Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453980
7453979,success,zombienet,zombienet-polkadot-elastic-scaling-0001-basic-3cores-6s-blocks,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,311.43817,937.1423,2024-09-27T11:24:50.253Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453979
7453978,success,zombienet,zombienet-polkadot-functional-0011-async-backing-6-seconds-rate,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,555.66626,936.6767,2024-09-27T11:24:50.244Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453978
7453977,success,zombienet,zombienet-polkadot-functional-0010-validator-disabling,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,464.59503,936.22375,2024-09-27T11:24:50.236Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453977
7453976,success,zombienet,zombienet-polkadot-functional-0009-approval-voting-coalescing,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,494.8291,906.739,2024-09-27T11:24:50.225Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453976
7453975,success,zombienet,zombienet-polkadot-functional-0008-dispute-old-finalized,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,436.99033,906.28815,2024-09-27T11:24:50.216Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453975
7453974,success,zombienet,zombienet-polkadot-functional-0007-dispute-freshly-finalized,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,504.26498,877.32355,2024-09-27T11:24:50.207Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453974
7453973,success,zombienet,zombienet-polkadot-functional-0006-parachains-max-tranche0,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,358.48114,876.8697,2024-09-27T11:24:50.198Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453973
7453972,success,zombienet,zombienet-polkadot-functional-0004-parachains-disputes-garbage-candidate,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,505.6124,876.4186,2024-09-27T11:24:50.184Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453972
7453971,success,zombienet,zombienet-polkadot-functional-0003-beefy-and-mmr,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,407.1205,847.4551,2024-09-27T11:24:50.168Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453971
7453970,success,zombienet,zombienet-polkadot-functional-0002-parachains-disputes,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,494.1176,847.01904,2024-09-27T11:24:50.154Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453970
7453969,success,zombienet,zombienet-polkadot-functional-0001-parachains-pvf,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,500.24173,846.6561,2024-09-27T11:24:50.139Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453969
7453968,failed,zombienet,zombienet-cumulus-0009-elastic_pov_recovery,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,186.65039,823.4587,2024-09-27T11:24:50.123Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453968
7453967,success,zombienet,zombienet-cumulus-0008-elastic_authoring,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,534.8138,792.7198,2024-09-27T11:24:50.113Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453967
7453966,failed,zombienet,zombienet-cumulus-0007-full_node_warp_sync,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,257.34808,755.49945,2024-09-27T11:24:50.103Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453966
7453965,failed,zombienet,zombienet-cumulus-0006-rpc_collator_builds_blocks,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,253.19551,755.0889,2024-09-27T11:24:50.094Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453965
7453964,success,zombienet,zombienet-cumulus-0005-migrate_solo_to_para,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,534.6354,727.03827,2024-09-27T11:24:50.086Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453964
7453963,success,zombienet,zombienet-cumulus-0004-runtime_upgrade,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,524.3743,726.66425,2024-09-27T11:24:50.078Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453963
7453962,success,zombienet,zombienet-cumulus-0003-full_node_catching_up,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,407.72992,726.27246,2024-09-27T11:24:50.070Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453962
7453961,success,zombienet,zombienet-cumulus-0002-pov_recovery,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,968.04956,725.8801,2024-09-27T11:24:50.062Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453961
7453960,success,zombienet,zombienet-cumulus-0001-sync_blocks_from_tip_without_connected_collator,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,478.14508,725.48065,2024-09-27T11:24:50.053Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453960
7453959,success,zombienet,zombienet-substrate-0003-block-building-warp-sync,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,370.02634,401.41534,2024-09-27T11:24:50.044Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453959
7453958,success,zombienet,zombienet-substrate-0002-validators-warp-sync,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,366.91788,401.03394,2024-09-27T11:24:50.035Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453958
7453957,success,zombienet,zombienet-substrate-0001-basic-warp-sync,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,314.42642,400.6152,2024-09-27T11:24:50.027Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453957
7453956,success,zombienet,zombienet-substrate-0000-block-building,gh-readonly-queue/master/pr-5839-6d1943be7630b693397ed8e5db9d061afe0dd898,220.22714,370.71124,2024-09-27T11:24:50.019Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453956
7453902,success,zombienet,zombienet-parachain-template-smoke,5857,212.03973,6.338605,2024-09-27T11:20:23.273Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453902
7453901,success,zombienet,zombienet-bridges-0002-free-headers-synced-while-idle,5857,1036.7861,3.179993,2024-09-27T11:20:23.266Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453901
7453900,success,zombienet,zombienet-bridges-0001-asset-transfer-works,5857,996.8749,2.974853,2024-09-27T11:20:23.259Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453900
7453899,success,zombienet,zombienet-polkadot-malus-0001-dispute-valid,5857,467.69406,769.3549,2024-09-27T11:20:23.251Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453899
7453898,success,zombienet,zombienet-polkadot-misc-0002-upgrade-node,5857,615.86725,741.4455,2024-09-27T11:20:23.245Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453898
7453897,failed,zombienet,zombienet-polkadot-misc-0001-parachains-paritydb,5857,402.64917,741.7183,2024-09-27T11:20:23.237Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453897
7453896,success,zombienet,zombienet-polkadot-smoke-0005-precompile-pvf-smoke,5857,789.0866,740.45685,2024-09-27T11:20:23.230Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453896
7453895,success,zombienet,zombienet-polkadot-smoke-0004-coretime-smoke-test,5857,673.01355,740.7826,2024-09-27T11:20:23.223Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453895
7453894,success,zombienet,zombienet-polkadot-smoke-0003-deregister-register-validator,5857,566.12616,740.4906,2024-09-27T11:20:23.216Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453894
7453893,success,zombienet,zombienet-polkadot-smoke-0002-parachains-parachains-upgrade-smoke,5857,579.3391,709.49164,2024-09-27T11:20:23.209Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453893
7453892,success,zombienet,zombienet-polkadot-smoke-0001-parachains-smoke-test,5857,434.52173,680.0883,2024-09-27T11:20:23.202Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453892
7453891,success,zombienet,zombienet-polkadot-functional-0016-approval-voting-parallel,5857,665.34503,679.6493,2024-09-27T11:20:23.194Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453891
7453890,success,zombienet,zombienet-polkadot-functional-0015-coretime-shared-core,5857,846.3138,649.6965,2024-09-27T11:20:23.185Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453890
7453889,success,zombienet,zombienet-polkadot-functional-0014-chunk-fetching-network-compatibility,5857,868.7228,619.73047,2024-09-27T11:20:23.177Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453889
7453888,success,zombienet,zombienet-polkadot-functional-0013-systematic-chunk-recovery,5857,874.28406,590.2778,2024-09-27T11:20:23.168Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453888
7453887,success,zombienet,zombienet-polkadot-functional-0012-spam-statement-distribution-requests,5857,410.09442,589.8528,2024-09-27T11:20:23.006Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453887
7453886,success,zombienet,zombienet-polkadot-elastic-scaling-0002-elastic-scaling-doesnt-break-parachains,5857,687.8747,559.9265,2024-09-27T11:20:22.997Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453886
7453885,success,zombienet,zombienet-polkadot-elastic-scaling-0001-basic-3cores-6s-blocks,5857,320.1237,530.537,2024-09-27T11:20:22.988Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453885
7453884,success,zombienet,zombienet-polkadot-functional-0011-async-backing-6-seconds-rate,5857,813.51385,530.00165,2024-09-27T11:20:22.980Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453884
7453883,failed,zombienet,zombienet-polkadot-functional-0010-validator-disabling,5857,349.9322,500.06122,2024-09-27T11:20:22.972Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453883
7453882,success,zombienet,zombienet-polkadot-functional-0009-approval-voting-coalescing,5857,728.5457,458.22052,2024-09-27T11:20:22.964Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453882
7453881,success,zombienet,zombienet-polkadot-functional-0008-dispute-old-finalized,5857,607.7468,428.69177,2024-09-27T11:20:22.956Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453881
7453880,success,zombienet,zombienet-polkadot-functional-0007-dispute-freshly-finalized,5857,686.07776,392.27084,2024-09-27T11:20:22.948Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453880
7453879,success,zombienet,zombienet-polkadot-functional-0006-parachains-max-tranche0,5857,696.4544,391.87283,2024-09-27T11:20:22.939Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453879
